iter	Passed	Remaining
1420	47507	2641
1421	47544	2607
1422	47573	2574
1423	47605	2540
1424	47639	2507
1425	47669	2473
1426	47707	2440
1427	47737	2406
1428	47767	2373
1429	47809	2340
1430	47845	2307
1431	47880	2273
1432	47908	2239
1433	47940	2206
1434	47990	2173
1435	48028	2140
1436	48059	2107
1437	48090	2073
1438	48121	2039
1439	48150	2006
1440	48180	1972
1441	48212	1939
1442	48241	1905
1443	48278	1872
1444	48310	1838
1445	48341	1805
1446	48377	1771
1447	48411	1738
1448	48440	1704
1449	48475	1671
1450	48508	1638
1451	48545	1604
1452	48580	1571
1453	48619	1538
1454	48656	1504
1455	48692	1471
1456	48722	1437
1457	48759	1404
1458	48789	1371
1459	48824	1337
1460	48855	1304
1461	48888	1270
1462	48920	1237
1463	48958	1203
1464	48992	1170
1465	49023	1136
1466	49056	1103
1467	49093	1070
1468	49127	1036
1469	49155	1003
1470	49187	969
1471	49223	936
1472	49253	902
1473	49292	869
1474	49325	836
1475	49356	802
1476	49387	769
1477	49428	735
1478	49462	702
1479	49494	668
1480	49533	635
1481	49563	601
1482	49599	568
1483	49636	535
1484	49685	501
1485	49722	468
1486	49762	435
1487	49806	401
1488	49838	368
1489	49870	334
1490	49904	301
1491	49940	267
1492	49976	234
1493	50011	200
1494	50048	167
1495	50088	133
1496	50123	100
1497	50156	66
1498	50182	33
1499	50223	0
