,0
rank_centered_median,327.57226848602295
rank_q25_vs_ref,326.8014512062073
diff_kurt_w20,323.30105781555176
logabs_std_w50,323.28747177124023
rank_centered_median_vs_ref,319.7073268890381
z_mean_w50,319.63751220703125
diff_mean_w50_vs_ref,317.39821910858154
logabs_kurt_w50,316.33756828308105
sign_mean_w500_vs_ref,314.5437173843384
rank_q75,313.54596519470215
rank_skew_w50,312.7550377845764
logabs_mean_w50,312.72809886932373
sign_mean_w20_vs_ref,312.3642921447754
abs_mean_ratio,312.0917387008667
diff2_mean,311.84492015838623
z_mean_w20,310.9387574195862
abs_std_w50,309.6214323043823
z_std,309.58145332336426
diff2_mean_w200_vs_ref,306.965069770813
abs_mean_w500,306.4794692993164
square_kurt_w20,305.7048101425171
rank_mean_w200_vs_ref,302.7617702484131
logabs_kurt_w20,302.2218499183655
square_mean_w200_vs_ref,301.74711418151855
sign_kurt_w100,300.1095132827759
diff2_mean_w20,296.21373414993286
abs_mean_vs_ref,294.135217666626
sign_std_w100,292.0756378173828
diff2_skew_w20_vs_ref,291.93647623062134
abs_mean_w20,290.4694890975952
logabs_skew_w20_vs_ref,285.78836727142334
abs_mean_w50,283.3579797744751
sign_std_w500,280.16819190979004
rollmean16_mean_w100,278.7935481071472
rollstd16_kurt_w20,276.62711238861084
abs_kurt_w20,276.2634029388428
rank_std_w500_vs_ref,272.66348028182983
square_skew_w100,272.53462743759155
rank_std,272.18831157684326
abs_kurt_w100,269.7769784927368
sign_skew_w100,268.49261951446533
sign_kurt_w200,266.98870944976807
sign_std_w100_vs_ref,265.03295946121216
square_mean_w20,263.12874126434326
logabs_mean_w20,262.71177864074707
sign_kurt_w20,262.07539415359497
sign_kurt_w200_vs_ref,261.3270425796509
rank_centered_q25_ratio,259.8435010910034
diff2_mean_w50_vs_ref,259.7630400657654
rank_centered_cov_ratio,259.7439293861389
diff_mean_w500,256.81932306289673
cumsum_kurt_w50,256.2360692024231
rollmean16_mean_w500_vs_ref,255.95093154907227
rank_centered_q75,254.36340141296387
diff2_mean_w50,252.39586973190308
square_mean_w50,248.88126850128174
logabs_skew_w50,246.25458765029907
abs_mean_w20_vs_ref,245.04603719711304
rollmean16_mean_w500,243.47865915298462
rank_kurt_w50_vs_ref,243.12453079223633
rollmean16_mean_w200,241.3966498374939
abs_skew_w20,239.06151008605957
rank_mean_w200,238.9561014175415
square_skew_w20,237.65917015075684
z_std_w20,237.3113670349121
cumsum_kurt_w20,237.12468242645264
diff_mean_w500_vs_ref,235.82146072387695
abs_mean_w50_vs_ref,235.65285968780518
diff2_mean_w20_vs_ref,234.45658206939697
abs_mean_w500_vs_ref,229.04392957687378
rollmean16_mean_w200_vs_ref,227.92911911010742
rank_kurt_w20,225.11371040344238
rank_skew_w20,224.2712001800537
z_mean_w100,223.92076063156128
rank_std_vs_ref,222.98157167434692
rank_skew_vs_ref,221.04909896850586
diff2_kurt_w20,218.4073691368103
rank_std_w50_vs_ref,217.2221279144287
rank_centered_kurt_vs_ref,214.45738124847412
diff2_mean_w500_vs_ref,214.33784008026123
diff_mean_w100,213.8876919746399
rollmean16_mean_w20,212.4758701324463
rank_mean_w500_vs_ref,206.5580711364746
square_mean_vs_ref,205.4892544746399
rollstd16_mean_w50,204.87505102157593
diff_mean_w20,203.56599140167236
z_std_w20_vs_ref,201.71527767181396
rank_kurt_w20_vs_ref,198.93984985351562
rank_mean_w100,197.92860984802246
rank_mean_w50,193.9874505996704
z_std_w50,191.49166250228882
z_std_vs_ref,190.46780252456665
z_std_w200_vs_ref,190.35413122177124
rank_centered_skew,189.26490020751953
rank_mean_w20,187.80337190628052
rank_std_ratio,187.61194896697998
z_std_w100,185.929181098938
rank_centered_std_w500_vs_ref,184.98696041107178
square_mean_w100_vs_ref,178.55024909973145
rank_skew_w100_vs_ref,174.3201732635498
z_std_w200,171.6096887588501
rank_mean_w100_vs_ref,171.55264234542847
sign_skew_w200_vs_ref,169.2140998840332
sign_skew_w50,168.92959117889404
rank_skew_w500_vs_ref,168.2113938331604
diff_mean_w50,168.0063591003418
diff2_mean_w200,165.64334106445312
sign_mean_w100,164.14721965789795
rank_mean_w50_vs_ref,162.51497077941895
rank_mean_w500,159.44696044921875
rank_q25_ratio,158.60841941833496
rank_centered_kurt_w200,156.95029830932617
square_mean_w500,156.77943992614746
rank_std_w500,156.1636996269226
z_mean_w200_vs_ref,150.81280040740967
diff_mean_w100_vs_ref,149.08170127868652
rank_centered_q75_vs_ref,148.0021619796753
z_std_ratio,147.49730014801025
square_mean_w500_vs_ref,147.23903942108154
square_mean_w100,146.76330041885376
rank_centered_std_w100,144.53360271453857
rank_centered_std_w200_vs_ref,143.37559986114502
rollmean16_mean_w50_vs_ref,142.45187950134277
rank_centered_kurt_w200_vs_ref,141.75861072540283
z_std_w50_vs_ref,140.9065089225769
rank_skew_w200_vs_ref,138.27600193023682
diff2_mean_w500,138.15514993667603
sign_skew_w200,130.97327041625977
z_std_w500_vs_ref,130.17959213256836
z_std_w500,129.8285984992981
diff_mean_w20_vs_ref,125.89932918548584
diff2_mean_w100,123.08218812942505
rank_mean_w20_vs_ref,121.16192770004272
z_std_w100_vs_ref,120.93523931503296
rank_centered_std_w100_vs_ref,118.39459991455078
sign_skew_w20_vs_ref,116.55332899093628
square_mean_w20_vs_ref,115.41568899154663
rank_centered_q25_vs_ref,114.5954999923706
rank_centered_std_w20_vs_ref,113.61123085021973
z_mean_w50_vs_ref,109.8949203491211
diff_mean_w200,104.52929019927979
diff_mean_w200_vs_ref,102.5144715309143
rank_centered_std_w50,101.70509910583496
sign_kurt_w50,98.97505855560303
rank_centered_mean_w500,98.81936168670654
rank_centered_kurt_w500,97.0098009109497
rank_centered_q75_ratio,90.53220987319946
z_mean_w500_vs_ref,88.84179973602295
rank_centered_mean_w200,85.67514944076538
rank_centered_std_w200,84.51499843597412
square_mean_w50_vs_ref,83.83636951446533
rank_skew_w20_vs_ref,81.2977089881897
rank_skew_w50_vs_ref,80.36472940444946
rank_mean_vs_ref,79.17499017715454
rank_centered_kurt_w100_vs_ref,77.1382999420166
rank_centered_std_w20,73.9778003692627
sign_std_w20,72.10830211639404
sign_std_w50,69.74912023544312
rank_centered_mean_w50,69.47878074645996
rank_kurt_ratio,66.49339962005615
rank_centered_skew_vs_ref,59.041500091552734
rank_centered_mean_w20,58.85260009765625
rank_centered_kurt_w100,57.10562992095947
rank_centered_kurt_w50,56.756760597229004
square_mean_ratio,54.955299377441406
z_mean_w100_vs_ref,54.678500175476074
sign_mean_w20,54.634300231933594
z_mean_vs_ref,47.088500022888184
rank_centered_skew_w20,46.394901275634766
rank_centered_skew_w100,44.90315008163452
rank_median_ratio,42.511301040649414
rank_centered_mean,39.68909931182861
rank_centered_mean_w500_vs_ref,39.22709941864014
rank_centered_skew_w500_vs_ref,36.81269836425781
rank_centered_mean_w100,34.33709001541138
sign_mean_w50,34.1802396774292
rank_centered_mean_w50_vs_ref,32.83799934387207
z_mean_w20_vs_ref,32.103819847106934
rank_centered_std_vs_ref,31.90399932861328
rank_mean_ratio,30.916900634765625
rank_centered_kurt_w50_vs_ref,29.485899925231934
rank_centered_skew_w500,28.088309288024902
rank_centered_kurt_w20,24.778839111328125
rank_centered_std_w500,21.91819953918457
rank_centered_std,15.357600212097168
rank_centered_kurt_w20_vs_ref,14.961400032043457
rank_centered_skew_w200,13.495100021362305
rank_centered_kurt,12.670499801635742
rank_centered_skew_w100_vs_ref,10.972000122070312
rank_centered_kurt_w500_vs_ref,9.845109939575195
rank_centered_std_ratio,8.888699531555176
rank_centered_skew_w200_vs_ref,8.488630294799805
rank_centered_skew_w50_vs_ref,8.086400032043457
rank_centered_std_w50_vs_ref,7.505680084228516
rank_centered_kurt_ratio,6.541399955749512
rank_centered_skew_w20_vs_ref,6.1793599128723145
rank_centered_mean_w200_vs_ref,0.0
sign_range_vs_ref,0.0
sign_range,0.0
rank_centered_mean_vs_ref,0.0
rank_centered_skew_w50,0.0
sign_q75_ratio,0.0
rank_centered_median_ratio,0.0
sign_q25,0.0
sign_q25_vs_ref,0.0
sign_q75_vs_ref,0.0
sign_q25_ratio,0.0
sign_q75,0.0
z_mean_ratio,0.0
sign_range_ratio,0.0
rank_centered_mean_w100_vs_ref,0.0
rank_centered_mean_ratio,0.0
rollstd16_min_ratio,0.0
sign_min,0.0
sign_min_vs_ref,0.0
sign_min_ratio,0.0
rank_centered_mean_w20_vs_ref,0.0
rollstd16_min,0.0
rollstd16_min_vs_ref,0.0
sign_skew_w20,0.0
rank_centered_skew_ratio,0.0
z_cov_vs_ref,0.0
sign_max,0.0
sign_max_vs_ref,0.0
rank_skew_ratio,0.0
sign_max_ratio,0.0
sign_median,0.0
sign_median_ratio,0.0
rank_centered_cov_vs_ref,0.0
ref_std_raw,0.0
